Timestamp,BlockNumber,TransactionHash,EventName,EventData
2023-03-01T21:07:07.000Z,26097385,0x0395e143a40183b71e46f831ef20c7c567fa85aba9068f9cda0dfb01120f2af0,Transfer,"{""from"":""0xf7C6F5d7301d08366d3FBCD40c041e8b06A3d931"",""to"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""value"":""7438678576840""}"
2023-03-01T21:07:07.000Z,26097385,0x0395e143a40183b71e46f831ef20c7c567fa85aba9068f9cda0dfb01120f2af0,Sold,"{""from"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""to"":""0xf7C6F5d7301d08366d3FBCD40c041e8b06A3d931"",""tokens"":""7438678576840"",""beans"":""4568840239957"",""dollarSell"":""40406171166392868926959338722419614000""}"
2023-03-01T21:07:07.000Z,26097385,0x535eacfc871b750c27b80840af5215123ddcff3bdf28200eb5549efca97e586b,Transfer,"{""from"":""0xD732B07400fA4FA0621796E23A35022827DDA6bB"",""to"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""value"":""7320243682541""}"
2023-03-01T21:07:07.000Z,26097385,0x535eacfc871b750c27b80840af5215123ddcff3bdf28200eb5549efca97e586b,Sold,"{""from"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""to"":""0xD732B07400fA4FA0621796E23A35022827DDA6bB"",""tokens"":""7320243682541"",""beans"":""4377259748624"",""dollarSell"":""38711860637159809361915024508567648000""}"
2023-03-01T21:07:10.000Z,26097386,0xf7befc4f9b17c560a2d8abe76727426e55086f9a7c731d904c4e1f9ce005f566,Transfer,"{""from"":""0xda64491687a1f146429d9614DFe8f36a822f06d7"",""to"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""value"":""1848387145106""}"
2023-03-01T21:07:10.000Z,26097386,0xf7befc4f9b17c560a2d8abe76727426e55086f9a7c731d904c4e1f9ce005f566,Sold,"{""from"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""to"":""0xda64491687a1f146429d9614DFe8f36a822f06d7"",""tokens"":""1848387145106"",""beans"":""1087184888764"",""dollarSell"":""9614920460053733404940398692883900320""}"
2023-03-01T21:07:31.000Z,26097393,0x23137be90407457664b0a0f0cd99c5dff10c870b0644daa0ef1687cc1ef2d856,Transfer,"{""from"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""to"":""0xDba7e54d66a0037534F05Ad0Dc1c60811FbDbe7f"",""value"":""1440066832736""}"
2023-03-01T21:07:31.000Z,26097393,0x23137be90407457664b0a0f0cd99c5dff10c870b0644daa0ef1687cc1ef2d856,Bought,"{""from"":""0xDba7e54d66a0037534F05Ad0Dc1c60811FbDbe7f"",""to"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""tokens"":""1440066832736"",""beans"":""1000000000000"",""dollarBuy"":""8136222307226412359012640000000000000""}"
2023-03-01T21:09:13.000Z,26097427,0x8781a99cb26d135003353c46cd498df7939bdcb83c937a8aa0fccaf9bf3e5eba,Transfer,"{""from"":""0x9C9C85330fEb9f85b612Ab227CF81190cE5A9aC4"",""to"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""value"":""4288924084745""}"
2023-03-01T21:09:13.000Z,26097427,0x8781a99cb26d135003353c46cd498df7939bdcb83c937a8aa0fccaf9bf3e5eba,Sold,"{""from"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""to"":""0x9C9C85330fEb9f85b612Ab227CF81190cE5A9aC4"",""tokens"":""4288924084745"",""beans"":""2171747340233"",""dollarSell"":""19183102747290750909465567315411450480""}"
2023-03-01T21:10:58.000Z,26097462,0x6f439f35d48ffac345c9b8f2496314e5dff19e761e938fada1cf890aa4f2d020,Transfer,"{""from"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""to"":""0x390467108f5436a655cE981ecA7181C977961909"",""value"":""6616133646187""}"
2023-03-01T21:10:58.000Z,26097462,0x6f439f35d48ffac345c9b8f2496314e5dff19e761e938fada1cf890aa4f2d020,Bought,"{""from"":""0x390467108f5436a655cE981ecA7181C977961909"",""to"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""tokens"":""6616133646187"",""beans"":""3973520363163"",""dollarBuy"":""32099814503596160408628969726973180662""}"
2023-03-01T21:10:58.000Z,26097462,0x9e1950b115fa369451f3c43494846d067a4a6492db78766538fb86e741800fc2,Transfer,"{""from"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""to"":""0xDba7e54d66a0037534F05Ad0Dc1c60811FbDbe7f"",""value"":""1642325668908""}"
2023-03-01T21:10:58.000Z,26097462,0x9e1950b115fa369451f3c43494846d067a4a6492db78766538fb86e741800fc2,Bought,"{""from"":""0xDba7e54d66a0037534F05Ad0Dc1c60811FbDbe7f"",""to"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""tokens"":""1642325668908"",""beans"":""1000000000000"",""dollarBuy"":""8078432113042579025156212560000000000""}"
2023-03-01T21:11:37.000Z,26097475,0x6aad0dab737cdfbb191b931101b4b78808c58cf1c1e61f09d466947a7de5564e,Transfer,"{""from"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""to"":""0xEFc7901Ce0F1C079D062709c5920c2114d9576F1"",""value"":""2852479523388""}"
2023-03-01T21:11:37.000Z,26097475,0x6aad0dab737cdfbb191b931101b4b78808c58cf1c1e61f09d466947a7de5564e,Bought,"{""from"":""0xEFc7901Ce0F1C079D062709c5920c2114d9576F1"",""to"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""tokens"":""2852479523388"",""beans"":""1750000000000"",""dollarBuy"":""14136322770394625131023328440000000000""}"
2023-03-01T21:11:40.000Z,26097476,0x4d7f8647e2da7f14da2e3abda426ee47be77a7a331d9b391d3ef1d301e6f0e29,Transfer,"{""from"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""to"":""0x93e08e2163a5cf59094f19d564b7FA89CA875404"",""value"":""9576222013362""}"
2023-03-01T21:11:40.000Z,26097476,0x4d7f8647e2da7f14da2e3abda426ee47be77a7a331d9b391d3ef1d301e6f0e29,Bought,"{""from"":""0x93e08e2163a5cf59094f19d564b7FA89CA875404"",""to"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""tokens"":""9576222013362"",""beans"":""6000000000000"",""dollarBuy"":""48467415548784803868986725440000000000""}"
2023-03-01T21:11:52.000Z,26097480,0xb603e44171f7964be07da0129864160be6188bdbb46ef1bb793a3e6f70c54b3c,Transfer,"{""from"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""to"":""0x93e08e2163a5cf59094f19d564b7FA89CA875404"",""value"":""9272274811458""}"
2023-03-01T21:11:52.000Z,26097480,0xb603e44171f7964be07da0129864160be6188bdbb46ef1bb793a3e6f70c54b3c,Bought,"{""from"":""0x93e08e2163a5cf59094f19d564b7FA89CA875404"",""to"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""tokens"":""9272274811458"",""beans"":""6000000000000"",""dollarBuy"":""48468459638407709217243195360000000000""}"
2023-03-01T21:12:34.000Z,26097494,0x360fbb5b9f1ef6e22178c2c7b5f5fac22882eecc6d5731428f8895d90ffcc880,Transfer,"{""from"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""to"":""0x669E2925A4acFb989571995082aF8Fc0445E9679"",""value"":""1516842116706""}"
2023-03-01T21:12:34.000Z,26097494,0x360fbb5b9f1ef6e22178c2c7b5f5fac22882eecc6d5731428f8895d90ffcc880,Bought,"{""from"":""0x669E2925A4acFb989571995082aF8Fc0445E9679"",""to"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""tokens"":""1516842116706"",""beans"":""1000000000000"",""dollarBuy"":""8078051460643151096314983600000000000""}"
2023-03-01T21:14:07.000Z,26097525,0x5ed217a2e3055bb90b1f4ba6a3e722d235b6da7a8f5e9d5c1bb964e311043dbb,Transfer,"{""from"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""to"":""0x9c9Fd7B646505080Ed1cB09d2384Cc027F60B3C4"",""value"":""8901889520313""}"
2023-03-01T21:14:07.000Z,26097525,0x5ed217a2e3055bb90b1f4ba6a3e722d235b6da7a8f5e9d5c1bb964e311043dbb,Bought,"{""from"":""0x9c9Fd7B646505080Ed1cB09d2384Cc027F60B3C4"",""to"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""tokens"":""8901889520313"",""beans"":""5977000000000"",""dollarBuy"":""48279681514006081491904676856960000000""}"
2023-03-01T21:17:19.000Z,26097589,0x5368d63ce5f8a94eb81e9b3cad8ae82609d0ff3a71ca0ad6beabae6aa1380387,Transfer,"{""from"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""to"":""0xeac0b2f486B02559f487893D9CD5168ECe4f97Ae"",""value"":""8093232992915""}"
2023-03-01T21:17:19.000Z,26097589,0x5368d63ce5f8a94eb81e9b3cad8ae82609d0ff3a71ca0ad6beabae6aa1380387,Bought,"{""from"":""0xeac0b2f486B02559f487893D9CD5168ECe4f97Ae"",""to"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""tokens"":""8093232992915"",""beans"":""5600000000000"",""dollarBuy"":""45574039834042738772135755968000000000""}"
2023-03-01T21:19:22.000Z,26097630,0x1add104e530673453aa308322c83f5ff53290a55bd14ee110df7cbee5996fd5f,Transfer,"{""from"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""to"":""0x76775327C9CfD9db4E226CB093db597460ae5279"",""value"":""8831936450129""}"
2023-03-01T21:19:22.000Z,26097630,0x1add104e530673453aa308322c83f5ff53290a55bd14ee110df7cbee5996fd5f,Bought,"{""from"":""0x76775327C9CfD9db4E226CB093db597460ae5279"",""to"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""tokens"":""8831936450129"",""beans"":""6300000000000"",""dollarBuy"":""51278676455357732740063325292000000000""}"
2023-03-01T21:19:52.000Z,26097640,0x54aa812879ad29d374ba765cd174a2408f456448de9593c24c77bc350a980fdb,Transfer,"{""from"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""to"":""0xeac0b2f486B02559f487893D9CD5168ECe4f97Ae"",""value"":""6812417102584""}"
2023-03-01T21:19:52.000Z,26097640,0x54aa812879ad29d374ba765cd174a2408f456448de9593c24c77bc350a980fdb,Bought,"{""from"":""0xeac0b2f486B02559f487893D9CD5168ECe4f97Ae"",""to"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""tokens"":""6812417102584"",""beans"":""5000000000000"",""dollarBuy"":""40697956974825493290123990200000000000""}"
2023-03-01T21:20:10.000Z,26097646,0xaf9f851812ba166f73ea6ff84292435746e53fc44a8bb55bebe8b14a76954010,Transfer,"{""from"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""to"":""0xeac0b2f486B02559f487893D9CD5168ECe4f97Ae"",""value"":""4014851449196""}"
2023-03-01T21:20:10.000Z,26097646,0xaf9f851812ba166f73ea6ff84292435746e53fc44a8bb55bebe8b14a76954010,Bought,"{""from"":""0xeac0b2f486B02559f487893D9CD5168ECe4f97Ae"",""to"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""tokens"":""4014851449196"",""beans"":""3006148391260"",""dollarBuy"":""24468108092582175464864875538859675045""}"
2023-03-01T21:25:31.000Z,26097753,0xff912dc697c8eefb56b03b3a01d3770e082b7c5ef2bf2a5075beac94e2fb2b47,Transfer,"{""from"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""to"":""0xDba7e54d66a0037534F05Ad0Dc1c60811FbDbe7f"",""value"":""1322366964248""}"
2023-03-01T21:25:31.000Z,26097753,0xff912dc697c8eefb56b03b3a01d3770e082b7c5ef2bf2a5075beac94e2fb2b47,Bought,"{""from"":""0xDba7e54d66a0037534F05Ad0Dc1c60811FbDbe7f"",""to"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""tokens"":""1322366964248"",""beans"":""1000000000000"",""dollarBuy"":""8139219059285176199792265080000000000""}"
2023-03-01T21:36:19.000Z,26097969,0x6c3bfa6f74824a8960f68b635641ac0fae688ff3ddf09c4174797e3bda952f37,Transfer,"{""from"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""to"":""0xDba7e54d66a0037534F05Ad0Dc1c60811FbDbe7f"",""value"":""1315868169069""}"
2023-03-01T21:36:19.000Z,26097969,0x6c3bfa6f74824a8960f68b635641ac0fae688ff3ddf09c4174797e3bda952f37,Bought,"{""from"":""0xDba7e54d66a0037534F05Ad0Dc1c60811FbDbe7f"",""to"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""tokens"":""1315868169069"",""beans"":""1000000000000"",""dollarBuy"":""8583278586014848642425404000000000000""}"
2023-03-01T21:42:23.000Z,26098090,0xddde61839266d425b1ac15213455cafbacad2d531bb2fb44c85bcf7638794fb0,Transfer,"{""from"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""to"":""0x2b1F9db113F4C132a79A49F688736EFacAe4f802"",""value"":""3543282552147""}"
2023-03-01T21:42:23.000Z,26098090,0xddde61839266d425b1ac15213455cafbacad2d531bb2fb44c85bcf7638794fb0,Bought,"{""from"":""0x2b1F9db113F4C132a79A49F688736EFacAe4f802"",""to"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""tokens"":""3543282552147"",""beans"":""2500000000000"",""dollarBuy"":""23340385821763767893006812500000000000""}"
2023-03-01T21:44:42.000Z,26098136,0xb0d8b3dac0ff3b71ec90ba014330ba05160cd6c7baba993b4466ac46b9454def,Transfer,"{""from"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""to"":""0x6a2E17B2E3195147966B0FBfd830b56a465e9eCd"",""value"":""3090564067889""}"
2023-03-01T21:44:42.000Z,26098136,0xb0d8b3dac0ff3b71ec90ba014330ba05160cd6c7baba993b4466ac46b9454def,Bought,"{""from"":""0x6a2E17B2E3195147966B0FBfd830b56a465e9eCd"",""to"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""tokens"":""3090564067889"",""beans"":""2400000000000"",""dollarBuy"":""20610070848943194979507692000000000000""}"
2023-03-01T21:55:18.000Z,26098348,0xff2adc0fd794bd8072cf950ce2701501df40022017708333fad9fc0b40d70e48,Transfer,"{""from"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""to"":""0xDba7e54d66a0037534F05Ad0Dc1c60811FbDbe7f"",""value"":""1277135743773""}"
2023-03-01T21:55:18.000Z,26098348,0xff2adc0fd794bd8072cf950ce2701501df40022017708333fad9fc0b40d70e48,Bought,"{""from"":""0xDba7e54d66a0037534F05Ad0Dc1c60811FbDbe7f"",""to"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""tokens"":""1277135743773"",""beans"":""1000000000000"",""dollarBuy"":""8592045158969848643815287920000000000""}"
2023-03-01T21:58:51.000Z,26098419,0x00b9ea9e8b5f9d4aa839da6c134811bd576f00b37805ed1c52484a21012a9224,Transfer,"{""from"":""0x438b3f171D3978f4fAF04Df1ec67a5337a4B15B9"",""to"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""value"":""2401484096229""}"
2023-03-01T21:58:51.000Z,26098419,0x00b9ea9e8b5f9d4aa839da6c134811bd576f00b37805ed1c52484a21012a9224,Sold,"{""from"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""to"":""0x438b3f171D3978f4fAF04Df1ec67a5337a4B15B9"",""tokens"":""2401484096229"",""beans"":""1588157988096"",""dollarSell"":""14806146836657516213457994131387389952""}"
2023-03-01T22:03:06.000Z,26098504,0xce5e3d6f1396554c557fddc5986687c422a94b5c3b81e715e2bc24280cb94a75,Transfer,"{""from"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""to"":""0x2b1F9db113F4C132a79A49F688736EFacAe4f802"",""value"":""1393813274453""}"
2023-03-01T22:03:06.000Z,26098504,0xce5e3d6f1396554c557fddc5986687c422a94b5c3b81e715e2bc24280cb94a75,Bought,"{""from"":""0x2b1F9db113F4C132a79A49F688736EFacAe4f802"",""to"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""tokens"":""1393813274453"",""beans"":""1000000000000"",""dollarBuy"":""9328664735133760369981818000000000000""}"
2023-03-01T22:08:30.000Z,26098612,0x02035fd74b1d7a41bd6c8ef75c232585a61c70a398af53542e2a9fa269c6362a,Transfer,"{""from"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""to"":""0xDba7e54d66a0037534F05Ad0Dc1c60811FbDbe7f"",""value"":""2545506757026""}"
2023-03-01T22:08:30.000Z,26098612,0x02035fd74b1d7a41bd6c8ef75c232585a61c70a398af53542e2a9fa269c6362a,Bought,"{""from"":""0xDba7e54d66a0037534F05Ad0Dc1c60811FbDbe7f"",""to"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""tokens"":""2545506757026"",""beans"":""2000000000000"",""dollarBuy"":""17166766729776683595030283840000000000""}"
2023-03-01T22:21:51.000Z,26098879,0xc2d3169f9bc96ba03a0e2e4966c0e3494329456f62f1347dc3d52226794f6088,Transfer,"{""from"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""to"":""0x2b1F9db113F4C132a79A49F688736EFacAe4f802"",""value"":""1373146257884""}"
2023-03-01T22:21:51.000Z,26098879,0xc2d3169f9bc96ba03a0e2e4966c0e3494329456f62f1347dc3d52226794f6088,Bought,"{""from"":""0x2b1F9db113F4C132a79A49F688736EFacAe4f802"",""to"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""tokens"":""1373146257884"",""beans"":""1000000000000"",""dollarBuy"":""10115171453631726403952703000000000000""}"
2023-03-01T22:47:28.000Z,26099391,0x189909a8dd8987c63ababa4e1af233ab60face8f674404c93d42a75d804153c1,Transfer,"{""from"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""to"":""0xDba7e54d66a0037534F05Ad0Dc1c60811FbDbe7f"",""value"":""3752861426359""}"
2023-03-01T22:47:28.000Z,26099391,0x189909a8dd8987c63ababa4e1af233ab60face8f674404c93d42a75d804153c1,Bought,"{""from"":""0xDba7e54d66a0037534F05Ad0Dc1c60811FbDbe7f"",""to"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""tokens"":""3752861426359"",""beans"":""3000000000000"",""dollarBuy"":""27965750527981828348587452400000000000""}"
2023-03-01T22:47:55.000Z,26099400,0xc2d41c901baaab0465e2bd27b2ee13e47051f80bb79c2b9b54b65ce3358a2aa2,Transfer,"{""from"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""to"":""0x04495973c12F11Cb818b5A00515d85FA83C93D97"",""value"":""8851002077719""}"
2023-03-01T22:47:55.000Z,26099400,0xc2d41c901baaab0465e2bd27b2ee13e47051f80bb79c2b9b54b65ce3358a2aa2,Bought,"{""from"":""0x04495973c12F11Cb818b5A00515d85FA83C93D97"",""to"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""tokens"":""8851002077719"",""beans"":""7250000000000"",""dollarBuy"":""67582535388087817843962363420000000000""}"
2023-03-01T22:48:10.000Z,26099405,0xd254e9e40079dc8ea38ed9a952fab8b99974d55d305fb4a2dec696af4139385c,Transfer,"{""from"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""to"":""0x04495973c12F11Cb818b5A00515d85FA83C93D97"",""value"":""8554518640396""}"
2023-03-01T22:48:10.000Z,26099405,0xd254e9e40079dc8ea38ed9a952fab8b99974d55d305fb4a2dec696af4139385c,Bought,"{""from"":""0x04495973c12F11Cb818b5A00515d85FA83C93D97"",""to"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""tokens"":""8554518640396"",""beans"":""7250000000000"",""dollarBuy"":""67582729151725443223478197700000000000""}"
2023-03-01T22:50:55.000Z,26099459,0x0c233cb28a21efbdf801bfd9e05eeebcab59f8ecce4329fae739dbb173879364,Transfer,"{""from"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""to"":""0x9c9Fd7B646505080Ed1cB09d2384Cc027F60B3C4"",""value"":""7813578263669""}"
2023-03-01T22:50:55.000Z,26099459,0x0c233cb28a21efbdf801bfd9e05eeebcab59f8ecce4329fae739dbb173879364,Bought,"{""from"":""0x9c9Fd7B646505080Ed1cB09d2384Cc027F60B3C4"",""to"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""tokens"":""7813578263669"",""beans"":""6841288446574"",""dollarBuy"":""63776046108243425702425023756108130560""}"
2023-03-01T23:09:25.000Z,26099829,0x7777260f103702cd1aaeae4cdf83d673598ece3246ced41cef4586de2c68e566,Transfer,"{""from"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""to"":""0xDba7e54d66a0037534F05Ad0Dc1c60811FbDbe7f"",""value"":""337075377910""}"
2023-03-01T23:09:25.000Z,26099829,0x7777260f103702cd1aaeae4cdf83d673598ece3246ced41cef4586de2c68e566,Bought,"{""from"":""0xDba7e54d66a0037534F05Ad0Dc1c60811FbDbe7f"",""to"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""tokens"":""337075377910"",""beans"":""300000000000"",""dollarBuy"":""2785803861646075748749957728000000000""}"
2023-03-01T23:30:00.000Z,26100228,0x43af630f310d94a4f8fe8c4b0340f88e954dbcb3fd82ab466ca1cb89d1261dbf,Transfer,"{""from"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""to"":""0xb31Ad5e7E18c2f207792B37241CE7374Bc1864cb"",""value"":""3898852253486""}"
2023-03-01T23:30:00.000Z,26100228,0x43af630f310d94a4f8fe8c4b0340f88e954dbcb3fd82ab466ca1cb89d1261dbf,Bought,"{""from"":""0xb31Ad5e7E18c2f207792B37241CE7374Bc1864cb"",""to"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""tokens"":""3898852253486"",""beans"":""3500000000000"",""dollarBuy"":""32365277173311453911251561920000000000""}"
2023-03-01T23:49:25.000Z,26100609,0x3ad139d9376f0a75663b75c70cc387ca0f9e89334d03503b6f8823b7f59fe262,Transfer,"{""from"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""to"":""0xa5491936ea5c52d6ce20094815260b2D93EbDAD6"",""value"":""7908433838128""}"
2023-03-01T23:49:25.000Z,26100609,0x3ad139d9376f0a75663b75c70cc387ca0f9e89334d03503b6f8823b7f59fe262,Bought,"{""from"":""0xa5491936ea5c52d6ce20094815260b2D93EbDAD6"",""to"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""tokens"":""7908433838128"",""beans"":""7273222261949"",""dollarBuy"":""67390859124660609042648018405595676604""}"
2023-03-01T23:49:49.000Z,26100617,0x522159d03570052cdc1d75db2afb64791dab098c086c69c1550d4e16ef3963ea,Transfer,"{""from"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""to"":""0xa5491936ea5c52d6ce20094815260b2D93EbDAD6"",""value"":""7657288720229""}"
2023-03-01T23:49:49.000Z,26100617,0x522159d03570052cdc1d75db2afb64791dab098c086c69c1550d4e16ef3963ea,Bought,"{""from"":""0xa5491936ea5c52d6ce20094815260b2D93EbDAD6"",""to"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""tokens"":""7657288720229"",""beans"":""7273222261948"",""dollarBuy"":""67410772957203727767869229304283486592""}"
2023-03-02T04:10:00.000Z,26105786,0xea89edf8e889b5f3fb3a9f302a91aee2c46a39621a81a19ea194cc6d587c0096,Transfer,"{""from"":""0x6EAC7fE8138E1C9a10Fea101c4C5eB755AbB0640"",""to"":""0x977a6494FF40323db2B18A50D145441a85d85672"",""value"":""6974000000000""}"
2023-03-02T04:17:15.000Z,26105931,0x5d712c28405ed2eebdb87ea1b919b173d9f8a62afe547bc1cfb19c9c4dcac799,Transfer,"{""from"":""0x6EAC7fE8138E1C9a10Fea101c4C5eB755AbB0640"",""to"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""value"":""9349185504800""}"
2023-03-02T04:17:15.000Z,26105931,0x5d712c28405ed2eebdb87ea1b919b173d9f8a62afe547bc1cfb19c9c4dcac799,Sold,"{""from"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""to"":""0x6EAC7fE8138E1C9a10Fea101c4C5eB755AbB0640"",""tokens"":""9349185504800"",""beans"":""7489973434169"",""dollarSell"":""75511774010200013007180754555253969472""}"
2023-03-02T04:17:27.000Z,26105935,0xff21e8b68717a5215a609f4a35716d64392a963625d7b5568ed956ae51303cfd,Transfer,"{""from"":""0x6EAC7fE8138E1C9a10Fea101c4C5eB755AbB0640"",""to"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""value"":""3116395168266""}"
2023-03-02T04:17:27.000Z,26105935,0xff21e8b68717a5215a609f4a35716d64392a963625d7b5568ed956ae51303cfd,Sold,"{""from"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""to"":""0x6EAC7fE8138E1C9a10Fea101c4C5eB755AbB0640"",""tokens"":""3116395168266"",""beans"":""2432759106944"",""dollarSell"":""24526440159179712355799483561252687616""}"
2023-03-02T06:18:04.000Z,26108327,0xca9e0f001ff773ca7b1c03fdf4923e7e46202892b373acb5788d11bde9f2cb19,Transfer,"{""from"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""to"":""0x63f6a5c595aEd91a5dA15C5a7285AB75424E6bbd"",""value"":""1414480822732""}"
2023-03-02T06:18:04.000Z,26108327,0xca9e0f001ff773ca7b1c03fdf4923e7e46202892b373acb5788d11bde9f2cb19,Bought,"{""from"":""0x63f6a5c595aEd91a5dA15C5a7285AB75424E6bbd"",""to"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""tokens"":""1414480822732"",""beans"":""1300000000000"",""dollarBuy"":""11564907404180986120266883440000000000""}"
2023-03-02T06:24:55.000Z,26108464,0x591f641ad723167c4da8e1de5f2e4fb3b32e27a7ba4a989c042b199b4784ddd4,Transfer,"{""from"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""to"":""0xbdf31f1876c65832226525e9cE3527fA0b679cDC"",""value"":""606786182129""}"
2023-03-02T06:24:55.000Z,26108464,0x591f641ad723167c4da8e1de5f2e4fb3b32e27a7ba4a989c042b199b4784ddd4,Bought,"{""from"":""0xbdf31f1876c65832226525e9cE3527fA0b679cDC"",""to"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""tokens"":""606786182129"",""beans"":""560000000000"",""dollarBuy"":""4982789610068165988218413996800000000""}"
2023-03-02T06:54:07.000Z,26109047,0x279bb6d42174c5491d01507ffb1fb4129824579a2fb4f1b3f0e9ad71127e40c7,Transfer,"{""from"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""to"":""0x07d3CF521FB799EF7aDe65aAd8d4fdf120f3BD45"",""value"":""763048555040""}"
2023-03-02T06:54:07.000Z,26109047,0x279bb6d42174c5491d01507ffb1fb4129824579a2fb4f1b3f0e9ad71127e40c7,Bought,"{""from"":""0x07d3CF521FB799EF7aDe65aAd8d4fdf120f3BD45"",""to"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""tokens"":""763048555040"",""beans"":""706205750838"",""dollarBuy"":""6279872632742526422083895204013680100""}"
2023-03-02T07:14:50.000Z,26109457,0x35afbb435731a4601ea9266d9fbf2d8356c4627b25412e1f232c4838d9044ead,Transfer,"{""from"":""0x43C3EBaFdF32909aC60E80ee34aE46637E743d65"",""to"":""0xafA22A15b36EB93924962E780ae825569130d2A5"",""value"":""8479215003904""}"
