Total Transactions,Transaction Index,Unix Timestamp,Readable Timestamp,Open,Close,High,Low,tVol,UTC Date,Daily Total Volume,Cumulative Daily Volume,Cumulative Total Volume (Till Date)
531,256,1678279661,"Wed, 08 Mar 2023 12:47:41 GMT",10447637410635475528120341676986242569304970,10481941840745231792569933914648899653738657,10481941840745231792569933914648899653738657,10481941840745231792569933914648899653738657,7478297392081494100379127864000000000,2023-03-08,963781324631672864736867843684656851686,307142263831055586862496779730288485852,9204989861053314033629755455291760848067
531,257,1678279946,"Wed, 08 Mar 2023 12:52:26 GMT",10481941840745231792569933914648899653738657,10511672976717851718629828846333870342068788,10511672976717851718629828846333870342068788,10511672976717851718629828846333870342068788,6736425202280113440471890400000000000,2023-03-08,963781324631672864736867843684656851686,313878689033335700302968670130288485852,9211726286255594147070227345691760848067
531,258,1678280132,"Wed, 08 Mar 2023 12:55:32 GMT",10511672976717851718629828846333870342068788,10549603670960271317034143336852039108043292,10549603670960271317034143336852039108043292,10549603670960271317034143336852039108043292,8411493158893765043378133714000000000,2023-03-08,963781324631672864736867843684656851686,322290182192229465346346803844288485852,9220137779414487912113605479405760848067
531,259,1678280294,"Wed, 08 Mar 2023 12:58:14 GMT",10549603670960271317034143336852039108043292,10578203573742325606322160234848218033007332,10578203573742325606322160234848218033007332,10578203573742325606322160234848218033007332,6734374197893836670269566400000000000,2023-03-08,963781324631672864736867843684656851686,329024556390123302016616370244288485852,9226872153612381748783875045805760848067
531,260,1678280438,"Wed, 08 Mar 2023 13:00:38 GMT",10578203573742325606322160234848218033007332,10626207108179965518057661336090881467008922,10626207108179965518057661336090881467008922,10626207108179965518057661336090881467008922,8425216832545790706013414000000000000,2023-03-08,963781324631672864736867843684656851686,337449773222669092722629784244288485852,9235297370444927539489888459805760848067
531,261,1678280456,"Wed, 08 Mar 2023 13:00:56 GMT",10626207108179965518057661336090881467008922,10673825767903712442546631662462764318081952,10673825767903712442546631662462764318081952,10673825767903712442546631662462764318081952,10295608375322064323825596352000000000,2023-03-08,963781324631672864736867843684656851686,347745381597991157046455380596288485852,9245592978820249603813714056157760848067
531,262,1678280667,"Wed, 08 Mar 2023 13:04:27 GMT",10673825767903712442546631662462764318081952,11099189055383654834279021930946773639584624,11099189055383654834279021930946773639584624,11099189055383654834279021930946773639584624,90920348371668736404721668913547962260,2023-03-08,963781324631672864736867843684656851686,438665729969659893451177049509836448112,9336513327191918340218435725071308810327
531,263,1678280858,"Wed, 08 Mar 2023 13:07:38 GMT",11099189055383654834279021930946773639584624,11160572258460093487255312211185212117002750,11160572258460093487255312211185212117002750,11160572258460093487255312211185212117002750,12639845359235059387486665000000000000,2023-03-08,963781324631672864736867843684656851686,451305575328894952838663714509836448112,9349153172551153399605922390071308810327
531,264,1678281224,"Wed, 08 Mar 2023 13:13:44 GMT",11160572258460093487255312211185212117002750,11181845250764094086970397515464096393448784,11181845250764094086970397515464096393448784,11181845250764094086970397515464096393448784,6734824490278749853267547200000000000,2023-03-08,963781324631672864736867843684656851686,458040399819173702691931261709836448112,9355887997041432149459189937271308810327
531,265,1678281476,"Wed, 08 Mar 2023 13:17:56 GMT",11181845250764094086970397515464096393448784,11683525952812828569175542355697443278225920,11683525952812828569175542355697443278225920,11683525952812828569175542355697443278225920,105205777494651992109424000000000000000,2023-03-08,963781324631672864736867843684656851686,563246177313825694801355261709836448112,9461093774536084141568613937271308810327
531,266,1678292731,"Wed, 08 Mar 2023 16:25:31 GMT",11683525952812828569175542355697443278225920,12432373184157278096064784758607587531131724,12432373184157278096064784758607587531131724,12432373184157278096064784758607587531131724,21570610405407987475308725671851496782,2023-03-08,963781324631672864736867843684656851686,584816787719233682276663987381687944894,9482664384941492129043922662943160307109
531,267,1678295032,"Wed, 08 Mar 2023 17:03:52 GMT",12432373184157278096064784758607587531131724,12516735336233168487078035177653245410439483,12516735336233168487078035177653245410439483,12516735336233168487078035177653245410439483,22158659491385001268511657500000000000,2023-03-08,963781324631672864736867843684656851686,606975447210618683545175644881687944894,9504823044432877130312434320443160307109
531,268,1678296009,"Wed, 08 Mar 2023 17:20:09 GMT",12516735336233168487078035177653245410439483,12973010093128842759346055888793575034997704,12973010093128842759346055888793575034997704,12973010093128842759346055888793575034997704,88765754091864443037885420000000000000,2023-03-08,963781324631672864736867843684656851686,695741201302483126583061064881687944894,9593588798524741573350319740443160307109
531,269,1678296852,"Wed, 08 Mar 2023 17:34:12 GMT",12973010093128842759346055888793575034997704,13116004649380267595055137532203360470403328,13116004649380267595055137532203360470403328,13116004649380267595055137532203360470403328,22246360525571358970261960000000000000,2023-03-08,963781324631672864736867843684656851686,717987561828054485553323024881687944894,9615835159050312932320581700443160307109
531,270,1678300011,"Wed, 08 Mar 2023 18:26:51 GMT",13116004649380267595055137532203360470403328,13391108682202370225041285954625606785828932,13391108682202370225041285954625606785828932,13391108682202370225041285954625606785828932,66684529222348189985853045005925260412,2023-03-08,963781324631672864736867843684656851686,784672091050402675539176069887613205306,9682519688272661122306434745449085567521
531,271,1678306811,"Wed, 08 Mar 2023 20:20:11 GMT",13391108682202370225041285954625606785828932,13539776009925384757931871713460976338828240,13539776009925384757931871713460976338828240,13539776009925384757931871713460976338828240,21614012454456431355664838297043646380,2023-03-08,963781324631672864736867843684656851686,806286103504859106894840908184656851686,9704133700727117553662099583746129213901
531,272,1678307381,"Wed, 08 Mar 2023 20:29:41 GMT",13539776009925384757931871713460976338828240,14005348325033160530203049079839551812013944,14005348325033160530203049079839551812013944,14005348325033160530203049079839551812013944,88903378392435580873034520000000000000,2023-03-08,963781324631672864736867843684656851686,895189481897294687767875428184656851686,9793037079119553134535134103746129213901
531,273,1678308228,"Wed, 08 Mar 2023 20:43:48 GMT",14005348325033160530203049079839551812013944,14387453028581729274047497250999612577762450,14387453028581729274047497250999612577762450,14387453028581729274047497250999612577762450,66843217579452145258069312500000000000,2023-03-08,963781324631672864736867843684656851686,962032699476746833025944740684656851686,9859880296699005279793203416246129213901
531,274,1678316381,"Wed, 08 Mar 2023 22:59:41 GMT",14387453028581729274047497250999612577762450,14123287031435640093120856281763535976628050,14123287031435640093120856281763535976628050,14123287031435640093120856281763535976628050,1748625154926031710923103000000000000,2023-03-08,963781324631672864736867843684656851686,963781324631672864736867843684656851686,9861628921853931311504126519246129213901
531,275,1678357111,"Thu, 09 Mar 2023 10:18:31 GMT",14123287031435640093120856281763535976628050,14342305213956159031328475418908745146514248,14342305213956159031328475418908745146514248,14342305213956159031328475418908745146514248,7084609222134349008647644800000000000,2023-03-09,289712554335130478347735147835503965332,7084609222134349008647644800000000000,9868713531076065660512774164046129213901
531,276,1678357537,"Thu, 09 Mar 2023 10:25:37 GMT",14342305213956159031328475418908745146514248,14669807507514156198141964576774416355679925,14669807507514156198141964576774416355679925,14669807507514156198141964576774416355679925,44566570106417193933914865000000000000,2023-03-09,289712554335130478347735147835503965332,51651179328551542942562509800000000000,9913280101182482854446689029046129213901
531,277,1678357993,"Thu, 09 Mar 2023 10:33:13 GMT",14669807507514156198141964576774416355679925,14720098886595471688211025984043043490579570,14720098886595471688211025984043043490579570,14720098886595471688211025984043043490579570,8915255962565211009443349000000000000,2023-03-09,289712554335130478347735147835503965332,60566435291116753952005858800000000000,9922195357145048065456132378046129213901
531,278,1678358510,"Thu, 09 Mar 2023 10:41:50 GMT",14720098886595471688211025984043043490579570,14768698093204685257078598558775425433606420,14768698093204685257078598558775425433606420,14768698093204685257078598558775425433606420,8916118358065109426754276000000000000,2023-03-09,289712554335130478347735147835503965332,69482553649181863378760134800000000000,9931111475503113174882886654046129213901
531,279,1678359023,"Thu, 09 Mar 2023 10:50:23 GMT",14768698093204685257078598558775425433606420,14817234824758623394617608621956088996239419,14817234824758623394617608621956088996239419,14817234824758623394617608621956088996239419,8916892245456470236301853000000000000,2023-03-09,289712554335130478347735147835503965332,78399445894638333615061987800000000000,9940028367748569645119188507046129213901
531,280,1678359053,"Thu, 09 Mar 2023 10:50:53 GMT",14817234824758623394617608621956088996239419,14865942933299099400095963337685240340229120,14865942933299099400095963337685240340229120,14865942933299099400095963337685240340229120,8917718739230685917675592000000000000,2023-03-09,289712554335130478347735147835503965332,87317164633869019532737579800000000000,9948946086487800331036864099046129213901
531,281,1678359460,"Thu, 09 Mar 2023 10:57:40 GMT",14865942933299099400095963337685240340229120,14913531664079904245787169999137467350556250,14913531664079904245787169999137467350556250,14913531664079904245787169999137467350556250,8917825494955163452368750000000000000,2023-03-09,289712554335130478347735147835503965332,96234990128824182985106329800000000000,9957863911982755494489232849046129213901
531,282,1678363953,"Thu, 09 Mar 2023 12:12:33 GMT",14913531664079904245787169999137467350556250,15028648986729821141963351897587578950637712,15028648986729821141963351897587578950637712,15028648986729821141963351897587578950637712,17859500671593865627466348000000000000,2023-03-09,289712554335130478347735147835503965332,114094490800418048612572677800000000000,9975723412654349360116699197046129213901
531,283,1678364199,"Thu, 09 Mar 2023 12:16:39 GMT",15028648986729821141963351897587578950637712,15119542627866705294249381464917620381762966,15119542627866705294249381464917620381762966,15119542627866705294249381464917620381762966,16970001315779270416618026261011052218,2023-03-09,289712554335130478347735147835503965332,131064492116197319029190704061011052218,9992693413970128630533317223307140266119
531,284,1678370083,"Thu, 09 Mar 2023 13:54:43 GMT",15119542627866705294249381464917620381762966,15197934485742787982179420759917453506848032,15197934485742787982179420759917453506848032,15197934485742787982179420759917453506848032,2778727486059939463086772283182645104,2023-03-09,289712554335130478347735147835503965332,133843219602257258492277476344193697322,9995472141456188569996403995590322911223
531,285,1678370383,"Thu, 09 Mar 2023 13:59:43 GMT",15197934485742787982179420759917453506848032,15199242354659160734246193733004848846562838,15199242354659160734246193733004848846562838,15199242354659160734246193733004848846562838,138935901055630982346254295129377046,2023-03-09,289712554335130478347735147835503965332,133982155503312889474623730639323074368,9995611077357244200978750249885452288269
531,286,1678371894,"Thu, 09 Mar 2023 14:24:54 GMT",15199242354659160734246193733004848846562838,15340324721444609124010351878519068313585666,15340324721444609124010351878519068313585666,15340324721444609124010351878519068313585666,18158232698781542972411714632028608824,2023-03-09,289712554335130478347735147835503965332,152140388202094432447035445271351683192,10013769310056025743951161964517480897093
531,287,1678386923,"Thu, 09 Mar 2023 18:35:23 GMT",15340324721444609124010351878519068313585666,13952702291777061121304625318143072301483952,13952702291777061121304625318143072301483952,13952702291777061121304625318143072301483952,68960337371692535285671039243645127144,2023-03-09,289712554335130478347735147835503965332,221100725573786967732706484514996810336,10082729647427718279236833003761126024237
531,288,1678388752,"Thu, 09 Mar 2023 19:05:52 GMT",13952702291777061121304625318143072301483952,13663049665816799464487301076078904767746550,13663049665816799464487301076078904767746550,13663049665816799464487301076078904767746550,48971827399428373142377868210870543908,2023-03-09,289712554335130478347735147835503965332,270072552973215340875084352725867354244,10131701474827146652379210871971996568145
531,289,1678390892,"Thu, 09 Mar 2023 19:41:32 GMT",13663049665816799464487301076078904767746550,13739856712616019376352168338812388229542436,13739856712616019376352168338812388229542436,13739856712616019376352168338812388229542436,19640001361915137472650795109636611088,2023-03-09,289712554335130478347735147835503965332,289712554335130478347735147835503965332,10151341476189061789851861667081633179233
531,290,1678418999,"Fri, 10 Mar 2023 03:29:59 GMT",13739856712616019376352168338812388229542436,14197081211222872122460738972145646873833424,14197081211222872122460738972145646873833424,14197081211222872122460738972145646873833424,42964147582959786604116846068084329920,2023-03-10,337374033195258237687641948563936154765,42964147582959786604116846068084329920,10194305623772021576455978513149717509153
531,291,1678430587,"Fri, 10 Mar 2023 06:43:07 GMT",14197081211222872122460738972145646873833424,14546472747591962620481979244451805050841408,14546472747591962620481979244451805050841408,14546472747591962620481979244451805050841408,17268752548786683967857312000000000000,2023-03-10,337374033195258237687641948563936154765,60232900131746470571974158068084329920,10211574376320808260423835825149717509153
531,292,1678432979,"Fri, 10 Mar 2023 07:22:59 GMT",14546472747591962620481979244451805050841408,14567146701121314654496448100931180633407390,14567146701121314654496448100931180633407390,14567146701121314654496448100931180633407390,34152188354748616094356040000000000000,2023-03-10,337374033195258237687641948563936154765,94385088486495086666330198068084329920,10245726564675556876518191865149717509153
531,293,1678433201,"Fri, 10 Mar 2023 07:26:41 GMT",14567146701121314654496448100931180633407390,14906893018569448684728706997863024900981320,14906893018569448684728706997863024900981320,14906893018569448684728706997863024900981320,59833688976397545203816360000000000000,2023-03-10,337374033195258237687641948563936154765,154218777462892631870146558068084329920,10305560253651954421722008225149717509153
531,294,1678468653,"Fri, 10 Mar 2023 17:17:33 GMT",14906893018569448684728706997863024900981320,15751896767331707983329000450637655273769012,15751896767331707983329000450637655273769012,15751896767331707983329000450637655273769012,22405641725687029854934417500000000000,2023-03-10,337374033195258237687641948563936154765,176624419188579661725080975568084329920,10327965895377641451576942642649717509153
531,295,1678471034,"Fri, 10 Mar 2023 17:57:14 GMT",15751896767331707983329000450637655273769012,15520009478043941652888686249187308820268400,15520009478043941652888686249187308820268400,15520009478043941652888686249187308820268400,63308742760120283746706381198478593395,2023-03-10,337374033195258237687641948563936154765,239933161948699945471787356766562923315,10391274638137761735323649023848196102548
531,296,1678474370,"Fri, 10 Mar 2023 18:52:50 GMT",15520009478043941652888686249187308820268400,15541294393433573071176633286380555110240100,15541294393433573071176633286380555110240100,15541294393433573071176633286380555110240100,41138162935912103262814314175065035100,2023-03-10,337374033195258237687641948563936154765,281071324884612048734601670941627958415,10432412801073673838586463338023261137648
531,297,1678474568,"Fri, 10 Mar 2023 18:56:08 GMT",15541294393433573071176633286380555110240100,15666248061134828130620816298032690608019700,15666248061134828130620816298032690608019700,15666248061134828130620816298032690608019700,22989861566221369722096750000000000000,2023-03-10,337374033195258237687641948563936154765,304061186450833418456698420941627958415,10455402662639895208308560088023261137648
531,298,1678475939,"Fri, 10 Mar 2023 19:18:59 GMT",15666248061134828130620816298032690608019700,15787932993894473523832425896451075779922882,15787932993894473523832425896451075779922882,15787932993894473523832425896451075779922882,19333290172633791414307071300000000000,2023-03-10,337374033195258237687641948563936154765,323394476623467209871005492241627958415,10474735952812528999722867159323261137648
531,299,1678476448,"Fri, 10 Mar 2023 19:27:28 GMT",15787932993894473523832425896451075779922882,15862373812227643361819372846712124319026050,15862373812227643361819372846712124319026050,15862373812227643361819372846712124319026050,13979556571791027816636456322308196350,2023-03-10,337374033195258237687641948563936154765,337374033195258237687641948563936154765,10488715509384320027539503615645569333998
531,300,1678502211,"Sat, 11 Mar 2023 02:36:51 GMT",15862373812227643361819372846712124319026050,18010574933196858237114940009163390745821880,18010574933196858237114940009163390745821880,18010574933196858237114940009163390745821880,165470679281594015637383250663883173000,2023-03-11,402442183008557102252934205414005560461,165470679281594015637383250663883173000,10654186188665914043176886866309452506998
531,301,1678528862,"Sat, 11 Mar 2023 10:01:02 GMT",18010574933196858237114940009163390745821880,19142811970079125067551122260259545919839232,19142811970079125067551122260259545919839232,19142811970079125067551122260259545919839232,23862906935851574768030201275527555648,2023-03-11,402442183008557102252934205414005560461,189333586217445590405413451939410728648,10678049095601765617944917067584980062646
531,302,1678550028,"Sat, 11 Mar 2023 15:53:48 GMT",19142811970079125067551122260259545919839232,18122832327890024677069321535389614790539224,18122832327890024677069321535389614790539224,18122832327890024677069321535389614790539224,11263378059497260630252875166411852268,2023-03-11,402442183008557102252934205414005560461,200596964276942851035666327105822580916,10689312473661262878575169942751391914914
531,303,1678556872,"Sat, 11 Mar 2023 17:47:52 GMT",18122832327890024677069321535389614790539224,18491360155654117747594192179922648616849550,18491360155654117747594192179922648616849550,18491360155654117747594192179922648616849550,25025800893092561304824937500000000000,2023-03-11,402442183008557102252934205414005560461,225622765170035412340491264605822580916,10714338274554355439879994880251391914914
531,304,1678561279,"Sat, 11 Mar 2023 19:01:19 GMT",18491360155654117747594192179922648616849550,18323481173410115721694530882701131203563454,18323481173410115721694530882701131203563454,18323481173410115721694530882701131203563454,18379168123025034260183616710591919726,2023-03-11,402442183008557102252934205414005560461,244001933293060446600674881316414500642,10732717442677380474140178496961983834640
531,305,1678561285,"Sat, 11 Mar 2023 19:01:25 GMT",18323481173410115721694530882701131203563454,18212963159051645531821010115109341933153594,18212963159051645531821010115109341933153594,18212963159051645531821010115109341933153594,18268146525075070077864801411955651346,2023-03-11,402442183008557102252934205414005560461,262270079818135516678539682728370151988,10750985589202455544218043298373939485986
531,306,1678561549,"Sat, 11 Mar 2023 19:05:49 GMT",18212963159051645531821010115109341933153594,18127654667043593621810527505901717838519560,18127654667043593621810527505901717838519560,18127654667043593621810527505901717838519560,18182413643347199552348329345130568030,2023-03-11,402442183008557102252934205414005560461,280452493461482716230888012073500720018,10769168002845802743770391627719070054016
531,307,1678561552,"Sat, 11 Mar 2023 19:05:52 GMT",18127654667043593621810527505901717838519560,17581282808061413167407725710545984382664500,17581282808061413167407725710545984382664500,17581282808061413167407725710545984382664500,91403492774124313103894834491958029495,2023-03-11,402442183008557102252934205414005560461,371855986235607029334782846565458749513,10860571495619927056874286462211028083511
531,308,1678561597,"Sat, 11 Mar 2023 19:06:37 GMT",17581282808061413167407725710545984382664500,17430529988604575726400332930321965532372388,17430529988604575726400332930321965532372388,17430529988604575726400332930321965532372388,16785070145583985901296059648546810948,2023-03-11,402442183008557102252934205414005560461,388641056381191015236078906214005560461,10877356565765511042775582521859574894459
531,309,1678563178,"Sat, 11 Mar 2023 19:32:58 GMT",17430529988604575726400332930321965532372388,17320171328408891055264016882719498474991440,17320171328408891055264016882719498474991440,17320171328408891055264016882719498474991440,13801126627366087016855299200000000000,2023-03-11,402442183008557102252934205414005560461,402442183008557102252934205414005560461,10891157692392877129792437821059574894459
531,310,1678598723,"Sun, 12 Mar 2023 05:25:23 GMT",17320171328408891055264016882719498474991440,17427861759674053867350393241995480808163168,17427861759674053867350393241995480808163168,17427861759674053867350393241995480808163168,41122953937668449547436243200000000000,2023-03-12,342918170067463595338559300780652196327,41122953937668449547436243200000000000,10932280646330545579339874064259574894459
531,311,1678611331,"Sun, 12 Mar 2023 08:55:31 GMT",17427861759674053867350393241995480808163168,17321138349049783542834548403320422610718832,17321138349049783542834548403320422610718832,17321138349049783542834548403320422610718832,19342955175853425293675488000000000000,2023-03-12,342918170067463595338559300780652196327,60465909113521874841111731200000000000,10951623601506399004633549552259574894459
531,312,1678640773,"Sun, 12 Mar 2023 17:06:13 GMT",17321138349049783542834548403320422610718832,18024586048901383737402229892710194636339768,18024586048901383737402229892710194636339768,18024586048901383737402229892710194636339768,39773967645679423419427059370410226512,2023-03-12,342918170067463595338559300780652196327,100239876759201298260538790570410226512,10991397569152078428052976611629985120971
531,313,1678643062,"Sun, 12 Mar 2023 17:44:22 GMT",18024586048901383737402229892710194636339768,18538905978422227404095494384809344484430200,18538905978422227404095494384809344484430200,18538905978422227404095494384809344484430200,19831114823410182348548983800000000000,2023-03-12,342918170067463595338559300780652196327,120070991582611480609087774370410226512,11011228683975488610401525595429985120971
531,314,1678643137,"Sun, 12 Mar 2023 17:45:37 GMT",18538905978422227404095494384809344484430200,18130445741360210098137499211944275926623080,18130445741360210098137499211944275926623080,18130445741360210098137499211944275926623080,68451923411179533779477775322625134740,2023-03-12,342918170067463595338559300780652196327,188522914993791014388565549693035361252,11079680607386668144181003370752610255711
531,315,1678662010,"Sun, 12 Mar 2023 23:00:10 GMT",18130445741360210098137499211944275926623080,18962968646193436270328329787479599975902595,18962968646193436270328329787479599975902595,18962968646193436270328329787479599975902595,38152443163176690217402589234292623355,2023-03-12,342918170067463595338559300780652196327,226675358156967704605968138927327984607,11117833050549844834398405959986902879066
531,316,1678665394,"Sun, 12 Mar 2023 23:56:34 GMT",18962968646193436270328329787479599975902595,18565330497731402453493024891614538389645250,18565330497731402453493024891614538389645250,18565330497731402453493024891614538389645250,116242811910495890732591161853324211720,2023-03-12,342918170067463595338559300780652196327,342918170067463595338559300780652196327,11234075862460340725130997121840227090786
531,317,1678669387,"Mon, 13 Mar 2023 01:03:07 GMT",18565330497731402453493024891614538389645250,18392681119281142528147299112530552660268762,18392681119281142528147299112530552660268762,18392681119281142528147299112530552660268762,36999837120489156752266677213354007084,2023-03-13,844550849591465994886116484805557302339,36999837120489156752266677213354007084,11271075699580829881883263799053581097870
531,318,1678693273,"Mon, 13 Mar 2023 07:41:13 GMT",18392681119281142528147299112530552660268762,19631190050415747264588362156229883678414584,19631190050415747264588362156229883678414584,19631190050415747264588362156229883678414584,34723121801565185160019032000000000000,2023-03-13,844550849591465994886116484805557302339,71722958922054341912285709213354007084,11305798821382395067043282831053581097870
531,319,1678701424,"Mon, 13 Mar 2023 09:57:04 GMT",19631190050415747264588362156229883678414584,19440364120708687516249922070571479864326640,19440364120708687516249922070571479864326640,19440364120708687516249922070571479864326640,34062002229734899008657156000000000000,2023-03-13,844550849591465994886116484805557302339,105784961151789240920942865213354007084,11339860823612129966051939987053581097870
531,320,1678730124,"Mon, 13 Mar 2023 17:55:24 GMT",19440364120708687516249922070571479864326640,18811031149416591551549806964028865667057328,18811031149416591551549806964028865667057328,18811031149416591551549806964028865667057328,114221489432632831521299463988349104752,2023-03-13,844550849591465994886116484805557302339,220006450584422072442242329201703111836,11454082313044762797573239451041930202622
531,321,1678735612,"Mon, 13 Mar 2023 19:26:52 GMT",18811031149416591551549806964028865667057328,18476895832991667989457623953051582733196934,18476895832991667989457623953051582733196934,18476895832991667989457623953051582733196934,11135793272072749342981294000000000000,2023-03-13,844550849591465994886116484805557302339,231142243856494821785223623201703111836,11465218106316835546916220745041930202622
531,322,1678737927,"Mon, 13 Mar 2023 20:05:27 GMT",18476895832991667989457623953051582733196934,18590759671383251732557692712145729853162567,18590759671383251732557692712145729853162567,18590759671383251732557692712145729853162567,27788701039951656682518067500000000000,2023-03-13,844550849591465994886116484805557302339,258930944896446478467741690701703111836,11493006807356787203598738812541930202622
531,323,1678738968,"Mon, 13 Mar 2023 20:22:48 GMT",18590759671383251732557692712145729853162567,17626275116072844431222761315939249118047080,17626275116072844431222761315939249118047080,17626275116072844431222761315939249118047080,167125792385083130851105854056843506584,2023-03-13,844550849591465994886116484805557302339,426056737281529609318847544758546618420,11660132599741870334449844666598773709206
531,324,1678740906,"Mon, 13 Mar 2023 20:55:06 GMT",17626275116072844431222761315939249118047080,17975536562996851925594994340351340855160765,17975536562996851925594994340351340855160765,17975536562996851925594994340351340855160765,82926188552037519673865842500000000000,2023-03-13,844550849591465994886116484805557302339,508982925833567128992713387258546618420,11743058788293907854123710509098773709206
531,325,1678743408,"Mon, 13 Mar 2023 21:36:48 GMT",17975536562996851925594994340351340855160765,15334447540066841533008436241941475329877330,15334447540066841533008436241941475329877330,15334447540066841533008436241941475329877330,92581651614700005985401619324534206300,2023-03-13,844550849591465994886116484805557302339,601564577448267134978115006583080824720,11835640439908607860109112128423307915506
531,326,1678747502,"Mon, 13 Mar 2023 22:45:02 GMT",15334447540066841533008436241941475329877330,14399162096803204423497014690258335736323750,14399162096803204423497014690258335736323750,14399162096803204423497014690258335736323750,148028615791200888877823514232249131386,2023-03-13,844550849591465994886116484805557302339,749593193239468023855938520815329956106,11983669055699808748986935642655557046892
531,327,1678747541,"Mon, 13 Mar 2023 22:45:41 GMT",14399162096803204423497014690258335736323750,13885848251931467511278922183415672609608638,13885848251931467511278922183415672609608638,13885848251931467511278922183415672609608638,94957656351997971030177963990227346233,2023-03-13,844550849591465994886116484805557302339,844550849591465994886116484805557302339,12078626712051806720017113606645784393125
531,328,1678777935,"Tue, 14 Mar 2023 07:12:15 GMT",13885848251931467511278922183415672609608638,13956484948403030313757120438835472307814400,13956484948403030313757120438835472307814400,13956484948403030313757120438835472307814400,24115866310322595489461760000000000000,2023-03-14,200970376588402972742938383390289682650,24115866310322595489461760000000000000,12102742578362129315506575366645784393125
531,329,1678778549,"Tue, 14 Mar 2023 07:22:29 GMT",13956484948403030313757120438835472307814400,14099806885945077613179929370270179189761632,14099806885945077613179929370270179189761632,14099806885945077613179929370270179189761632,28938501574650071381281248000000000000,2023-03-14,200970376588402972742938383390289682650,53054367884972666870743008000000000000,12131681079936779386887856614645784393125
531,330,1678780497,"Tue, 14 Mar 2023 07:54:57 GMT",14099806885945077613179929370270179189761632,14442786934169460308439972019976646445099238,14442786934169460308439972019976646445099238,14442786934169460308439972019976646445099238,48574033446095040622122890000000000000,2023-03-14,200970376588402972742938383390289682650,101628401331067707492865898000000000000,12180255113382874427509979504645784393125
531,331,1678781008,"Tue, 14 Mar 2023 08:03:28 GMT",14442786934169460308439972019976646445099238,14777019818214767588547426092287863870123480,14777019818214767588547426092287863870123480,14777019818214767588547426092287863870123480,29519291538994644415381320000000000000,2023-03-14,200970376588402972742938383390289682650,131147692870062351908247218000000000000,12209774404921869071925360824645784393125
531,332,1678785099,"Tue, 14 Mar 2023 09:11:39 GMT",14777019818214767588547426092287863870123480,15342553852156731153814305050279714824304640,15342553852156731153814305050279714824304640,15342553852156731153814305050279714824304640,35340697684026596481042780000000000000,2023-03-14,200970376588402972742938383390289682650,166488390554088948389289998000000000000,12245115102605895668406403604645784393125
531,333,1678806104,"Tue, 14 Mar 2023 15:01:44 GMT",15342553852156731153814305050279714824304640,15342381501869000413702938631127688492020450,15342381501869000413702938631127688492020450,15342381501869000413702938631127688492020450,14212465479776302917658945390289682650,2023-03-14,200970376588402972742938383390289682650,180700856033865251306948943390289682650,12259327568085671971324062550036074075775
531,334,1678809234,"Tue, 14 Mar 2023 15:53:54 GMT",15342381501869000413702938631127688492020450,15423978228113532393445886397701024321629440,15423978228113532393445886397701024321629440,15423978228113532393445886397701024321629440,20269520554537721435989440000000000000,2023-03-14,200970376588402972742938383390289682650,200970376588402972742938383390289682650,12279597088640209692760051990036074075775
531,335,1678850807,"Wed, 15 Mar 2023 03:26:47 GMT",15423978228113532393445886397701024321629440,15315966298999335746853634927883657260279596,15315966298999335746853634927883657260279596,15315966298999335746853634927883657260279596,15928090780561125988435168771127579724,2023-03-15,56659313296078898435038606781127579724,15928090780561125988435168771127579724,12295525179420770818748487158807201655499
531,336,1678864796,"Wed, 15 Mar 2023 07:19:56 GMT",15315966298999335746853634927883657260279596,15430011358604104907153049843517906180943640,15430011358604104907153049843517906180943640,15430011358604104907153049843517906180943640,25570986544190335944345226830000000000,2023-03-15,56659313296078898435038606781127579724,41499077324751461932780395601127579724,12321096165964961154692832385637201655499
531,337,1678902794,"Wed, 15 Mar 2023 17:53:14 GMT",15430011358604104907153049843517906180943640,15428985446788832357159444347058037027887800,15428985446788832357159444347058037027887800,15428985446788832357159444347058037027887800,15160235971327436502258211180000000000,2023-03-15,56659313296078898435038606781127579724,56659313296078898435038606781127579724,12336256401936288591195090596817201655499
531,338,1678928971,"Thu, 16 Mar 2023 01:09:31 GMT",15428985446788832357159444347058037027887800,14507002560556907753111692072425756121120836,14507002560556907753111692072425756121120836,14507002560556907753111692072425756121120836,143742624815447360946952249570777807464,2023-03-16,949834679548523406510287431586079653736,143742624815447360946952249570777807464,12479999026751735952142042846387979462963
531,339,1678934236,"Thu, 16 Mar 2023 02:37:16 GMT",14507002560556907753111692072425756121120836,13740157390937864375495482428864621016830264,13740157390937864375495482428864621016830264,13740157390937864375495482428864621016830264,136052101076845292164008748901549661192,2023-03-16,949834679548523406510287431586079653736,279794725892292653110960998472327468656,12616051127828581244306051595289529124155
531,340,1678954746,"Thu, 16 Mar 2023 08:19:06 GMT",13740157390937864375495482428864621016830264,14371254493254447388042170504016816849926000,14371254493254447388042170504016816849926000,14371254493254447388042170504016816849926000,27292425955287168284445363480000000000,2023-03-16,949834679548523406510287431586079653736,307087151847579821395406361952327468656,12643343553783868412590496958769529124155
